Neurog3>0_raw,Neurog3>0_scaled,cell,cell_ontology_class,cell_ontology_id,cluster.ids,free_annotation,mouse.id,mouse.sex,plate.barcode,subsetA,subsetA_cluster.ids,subsetB,subsetB_cluster.ids,subsetC,subsetC_cluster.ids,subsetD,subsetD_cluster.ids,subsetE,subsetE_cluster.ids,subtissue,tissue,tissue_tSNE_1,tissue_tSNE_2
,,A8.B002309.3_57_F.1.1,basal cell,CL:0000646,2,basal cell,3_57_F,F,B002309,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-11.223690689146347,-8.384922733343119
,,A8.B002438.3_38_F.1.1,basal cell,CL:0000646,0,basal cell,3_38_F,F,B002438,,,,,,,,,,,Mammary_Gland,Mammary_Gland,15.157820651384704,-2.289356915387058
,,A9.B002309.3_57_F.1.1,basal cell,CL:0000646,3,basal cell,3_57_F,F,B002309,,,,,,,,,,,Mammary_Gland,Mammary_Gland,2.181063253261309,8.769721218324095
,,A9.B002435.3_39_F.1.1,basal cell,CL:0000646,3,basal cell,3_39_F,F,B002435,,,,,,,,,,,Mammary_Gland,Mammary_Gland,10.215027325095047,11.788462406512975
,,A9.B002436.3_39_F.1.1,basal cell,CL:0000646,0,basal cell,3_39_F,F,B002436,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-6.529236528603352,-16.50558006969403
,,A9.B002438.3_38_F.1.1,basal cell,CL:0000646,3,basal cell,3_38_F,F,B002438,,,,,,,,,,,Mammary_Gland,Mammary_Gland,10.4239902074004,14.744089167138815
,,B1.B000167.3_56_F.1.1,basal cell,CL:0000646,2,basal cell,3_56_F,F,B000167,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-11.348742157659455,0.3965412358592898
,,B1.B002309.3_57_F.1.1,basal cell,CL:0000646,0,basal cell,3_57_F,F,B002309,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-5.569871838457562,-3.9878030358983616
,,B1.B002432.3_38_F.1.1,basal cell,CL:0000646,8,basal cell,3_38_F,F,B002432,,,,,,,,,,,Mammary_Gland,Mammary_Gland,24.866918907408444,14.185910295600493
,,B1.B002435.3_39_F.1.1,basal cell,CL:0000646,2,basal cell,3_39_F,F,B002435,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-11.727101123720665,-3.775509621916967
,,B1.B002438.3_38_F.1.1,basal cell,CL:0000646,0,basal cell,3_38_F,F,B002438,,,,,,,,,,,Mammary_Gland,Mammary_Gland,9.747053820803863,-8.597293013823176
,,B10.B000166.3_56_F.1.1,basal cell,CL:0000646,2,basal cell,3_56_F,F,B000166,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-7.535034226244765,4.329397636343746
,,B10.B000167.3_56_F.1.1,basal cell,CL:0000646,2,basal cell,3_56_F,F,B000167,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-15.365169973325738,3.5318544942303847
,,B10.B002309.3_57_F.1.1,basal cell,CL:0000646,8,basal cell,3_57_F,F,B002309,,,,,,,,,,,Mammary_Gland,Mammary_Gland,23.373601326237182,11.502903522250627
,,B10.B002432.3_38_F.1.1,basal cell,CL:0000646,0,basal cell,3_38_F,F,B002432,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-4.43793108913911,-13.977870371737465
,,B10.B002433.3_38_F.1.1,basal cell,CL:0000646,3,basal cell,3_38_F,F,B002433,,,,,,,,,,,Mammary_Gland,Mammary_Gland,9.164242061641664,24.97768905076325
,,B10.B002435.3_39_F.1.1,basal cell,CL:0000646,0,basal cell,3_39_F,F,B002435,,,,,,,,,,,Mammary_Gland,Mammary_Gland,14.574333184475305,-1.4849031279042062
,,B10.B002436.3_39_F.1.1,basal cell,CL:0000646,3,basal cell,3_39_F,F,B002436,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-3.1880621133229257,16.097150284221097
,,B11.B000166.3_56_F.1.1,luminal epithelial cell of mammary gland,CL:0002326,1,luminal progenitor,3_56_F,F,B000166,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-8.41677286647217,38.922908329689825
,,B11.B000167.3_56_F.1.1,luminal epithelial cell of mammary gland,CL:0002326,1,luminal progenitor,3_56_F,F,B000167,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-9.895932801069792,31.468202378965174
,,B11.B002432.3_38_F.1.1,luminal epithelial cell of mammary gland,CL:0002326,1,luminal progenitor,3_38_F,F,B002432,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-1.5509814893576568,47.50585131739072
,,B11.B002433.3_38_F.1.1,luminal epithelial cell of mammary gland,CL:0002326,1,luminal progenitor,3_38_F,F,B002433,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-4.941140384814236,42.83049292840428
,,B11.B002438.3_38_F.1.1,luminal epithelial cell of mammary gland,CL:0002326,5,mature luminal cell,3_38_F,F,B002438,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-22.743511062906922,-25.33835593100204
,,B12.B000167.3_56_F.1.1,luminal epithelial cell of mammary gland,CL:0002326,1,luminal progenitor,3_56_F,F,B000167,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-0.6330284069035771,47.592681791960494
,,B12.B000168.3_57_F.1.1,luminal epithelial cell of mammary gland,CL:0002326,1,luminal progenitor,3_57_F,F,B000168,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-10.084955754697496,40.30522736634617
,,B12.B002432.3_38_F.1.1,luminal epithelial cell of mammary gland,CL:0002326,5,mature luminal cell,3_38_F,F,B002432,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-26.08788340295409,-23.269936688012
,,B12.B002433.3_38_F.1.1,basal cell,CL:0000646,0,basal cell,3_38_F,F,B002433,,,,,,,,,,,Mammary_Gland,Mammary_Gland,22.634527778711533,-3.673818557823201
,,B12.B002436.3_39_F.1.1,luminal epithelial cell of mammary gland,CL:0002326,1,luminal progenitor,3_39_F,F,B002436,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-0.17588493213430226,36.341480725593534
,,B13.B002432.3_38_F.1.1,luminal epithelial cell of mammary gland,CL:0002326,1,luminal progenitor,3_38_F,F,B002432,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-9.721494173849608,29.840746378799704
,,B13.B002433.3_38_F.1.1,luminal epithelial cell of mammary gland,CL:0002326,1,luminal progenitor,3_38_F,F,B002433,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-4.603053146258566,40.70223985937261
,,B13.B002436.3_39_F.1.1,luminal epithelial cell of mammary gland,CL:0002326,1,luminal progenitor,3_39_F,F,B002436,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-11.397806575189488,39.587465423559436
,,B13.B002438.3_38_F.1.1,luminal epithelial cell of mammary gland,CL:0002326,1,luminal progenitor,3_38_F,F,B002438,,,,,,,,,,,Mammary_Gland,Mammary_Gland,2.7599717811330686,39.441701128243295
,,B14.B000167.3_56_F.1.1,luminal epithelial cell of mammary gland,CL:0002326,5,mature luminal cell,3_56_F,F,B000167,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-29.324027932487898,-23.653766756842327
,,B14.B002309.3_57_F.1.1,luminal epithelial cell of mammary gland,CL:0002326,1,luminal progenitor,3_57_F,F,B002309,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-5.732454517423769,34.720173481496325
,,B14.B002432.3_38_F.1.1,luminal epithelial cell of mammary gland,CL:0002326,1,luminal progenitor,3_38_F,F,B002432,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-3.5080341938299053,41.400186587435385
,,B14.B002433.3_38_F.1.1,luminal epithelial cell of mammary gland,CL:0002326,5,mature luminal cell,3_38_F,F,B002433,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-26.99176228457061,-22.06073824356817
,,B14.B002435.3_39_F.1.1,luminal epithelial cell of mammary gland,CL:0002326,5,mature luminal cell,3_39_F,F,B002435,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-22.62263810392749,-24.67175836490301
,,B14.B002436.3_39_F.1.1,luminal epithelial cell of mammary gland,CL:0002326,1,luminal progenitor,3_39_F,F,B002436,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-6.942771700069168,43.53780145656469
,,B14.B002438.3_38_F.1.1,luminal epithelial cell of mammary gland,CL:0002326,5,mature luminal cell,3_38_F,F,B002438,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-18.331092237224585,-26.280378589051924
,,B15.B000166.3_56_F.1.1,luminal epithelial cell of mammary gland,CL:0002326,1,luminal progenitor,3_56_F,F,B000166,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-11.256255404649892,37.51707266106357
,,B15.B000167.3_56_F.1.1,luminal epithelial cell of mammary gland,CL:0002326,1,luminal progenitor,3_56_F,F,B000167,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-10.506303454844332,34.91850777694672
,,B15.B002309.3_57_F.1.1,luminal epithelial cell of mammary gland,CL:0002326,5,mature luminal cell,3_57_F,F,B002309,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-29.51412601498234,-23.03568604576689
,,B15.B002432.3_38_F.1.1,luminal epithelial cell of mammary gland,CL:0002326,1,luminal progenitor,3_38_F,F,B002432,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-6.3923047454593975,39.08420733077929
,,B15.B002433.3_38_F.1.1,luminal epithelial cell of mammary gland,CL:0002326,5,mature luminal cell,3_38_F,F,B002433,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-28.06292015710373,-21.805084641379985
,,B15.B002435.3_39_F.1.1,luminal epithelial cell of mammary gland,CL:0002326,1,luminal progenitor,3_39_F,F,B002435,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-1.226819103246462,37.47693914840262
,,B15.B002436.3_39_F.1.1,luminal epithelial cell of mammary gland,CL:0002326,5,mature luminal cell,3_39_F,F,B002436,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-26.06820028063854,-21.34271316937693
,,B15.B002437.3_39_F.1.1,basal cell,CL:0000646,0,basal cell,3_39_F,F,B002437,,,,,,,,,,,Mammary_Gland,Mammary_Gland,23.967855390972232,-8.374464409731841
,,B15.B002438.3_38_F.1.1,luminal epithelial cell of mammary gland,CL:0002326,1,luminal progenitor,3_38_F,F,B002438,,,,,,,,,,,Mammary_Gland,Mammary_Gland,2.672870664942954,39.392966542950056
,,B16.B000166.3_56_F.1.1,basal cell,CL:0000646,2,basal cell,3_56_F,F,B000166,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-7.720121093059063,3.756819502518749
,,B16.B000167.3_56_F.1.1,basal cell,CL:0000646,2,basal cell,3_56_F,F,B000167,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-11.107675948872128,12.226038808518224
,,B16.B002432.3_38_F.1.1,stromal cell,CL:0000499,4,stromal cell,3_38_F,F,B002432,,,,,,,,,,,Mammary_Gland,Mammary_Gland,8.530750526632156,-30.917263017545253
,,B16.B002433.3_38_F.1.1,stromal cell,CL:0000499,4,stromal cell,3_38_F,F,B002433,,,,,,,,,,,Mammary_Gland,Mammary_Gland,20.991761726253138,-24.262030468649588
,,B16.B002435.3_39_F.1.1,stromal cell,CL:0000499,4,stromal cell,3_39_F,F,B002435,,,,,,,,,,,Mammary_Gland,Mammary_Gland,20.619018246697,-31.631998694596728
,,B16.B002436.3_39_F.1.1,stromal cell,CL:0000499,6,stromal cell,3_39_F,F,B002436,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-1.5140170538188944,-41.32989511836654
,,B16.B002438.3_38_F.1.1,stromal cell,CL:0000499,6,stromal cell,3_38_F,F,B002438,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-4.280762835239919,-37.81649085899755
,,B17.B000166.3_56_F.1.1,basal cell,CL:0000646,0,basal cell,3_56_F,F,B000166,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-1.1379626877553737,-13.012974055188467
,,B17.B000167.3_56_F.1.1,basal cell,CL:0000646,2,basal cell,3_56_F,F,B000167,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-8.078351431267862,0.5436471262403585
,,B17.B002433.3_38_F.1.1,stromal cell,CL:0000499,4,stromal cell,3_38_F,F,B002433,,,,,,,,,,,Mammary_Gland,Mammary_Gland,11.207173131223946,-29.423821689770197
,,B17.B002436.3_39_F.1.1,stromal cell,CL:0000499,4,stromal cell,3_39_F,F,B002436,,,,,,,,,,,Mammary_Gland,Mammary_Gland,19.33769737352379,-32.0342545435869
,,B17.B002438.3_38_F.1.1,stromal cell,CL:0000499,4,stromal cell,3_38_F,F,B002438,,,,,,,,,,,Mammary_Gland,Mammary_Gland,20.707354863435853,-28.743486551275073
,,B18.B000166.3_56_F.1.1,basal cell,CL:0000646,2,basal cell,3_56_F,F,B000166,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-10.078215616392814,11.515612008067215
,,B18.B000167.3_56_F.1.1,basal cell,CL:0000646,2,basal cell,3_56_F,F,B000167,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-8.717276256282565,11.520487474092365
,,B18.B000168.3_57_F.1.1,basal cell,CL:0000646,3,basal cell,3_57_F,F,B000168,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-9.079236066137847,-5.057106086415566
,,B18.B002309.3_57_F.1.1,basal cell,CL:0000646,2,basal cell,3_57_F,F,B002309,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-2.5215972910649733,1.1952713247122475
,,B18.B002432.3_38_F.1.1,stromal cell,CL:0000499,4,stromal cell,3_38_F,F,B002432,,,,,,,,,,,Mammary_Gland,Mammary_Gland,24.60359525932303,-27.38239306851232
,,B18.B002433.3_38_F.1.1,stromal cell,CL:0000499,4,stromal cell,3_38_F,F,B002433,,,,,,,,,,,Mammary_Gland,Mammary_Gland,8.329776320506774,-31.161746735653185
,,B18.B002435.3_39_F.1.1,stromal cell,CL:0000499,6,stromal cell,3_39_F,F,B002435,,,,,,,,,,,Mammary_Gland,Mammary_Gland,2.509399229691422,-37.06833832198676
,,B18.B002436.3_39_F.1.1,stromal cell,CL:0000499,4,stromal cell,3_39_F,F,B002436,,,,,,,,,,,Mammary_Gland,Mammary_Gland,17.941495436648,-30.28369147535734
,,B19.B000167.3_56_F.1.1,basal cell,CL:0000646,2,basal cell,3_56_F,F,B000167,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-11.461735875560679,2.23754223041718
,,B19.B002309.3_57_F.1.1,basal cell,CL:0000646,0,basal cell,3_57_F,F,B002309,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-10.218535023438484,-10.474301908232704
,,B19.B002433.3_38_F.1.1,stromal cell,CL:0000499,4,stromal cell,3_38_F,F,B002433,,,,,,,,,,,Mammary_Gland,Mammary_Gland,12.705901476117115,-33.97844074501664
,,B19.B002436.3_39_F.1.1,stromal cell,CL:0000499,6,stromal cell,3_39_F,F,B002436,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-0.16316903308627748,-41.629164977012586
,,B19.B002437.3_39_F.1.1,stromal cell,CL:0000499,6,stromal cell,3_39_F,F,B002437,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-1.2770213740953755,-32.28934589900912
,,B19.B002438.3_38_F.1.1,stromal cell,CL:0000499,4,stromal cell,3_38_F,F,B002438,,,,,,,,,,,Mammary_Gland,Mammary_Gland,13.667088857563105,-24.964751330642162
,,B2.B002309.3_57_F.1.1,endothelial cell,CL:0000115,7,endothelial cell,3_57_F,F,B002309,,,,,,,,,,,Mammary_Gland,Mammary_Gland,37.364341438697956,-1.7518284233453336
,,B2.B002432.3_38_F.1.1,basal cell,CL:0000646,0,basal cell,3_38_F,F,B002432,,,,,,,,,,,Mammary_Gland,Mammary_Gland,10.02916663506716,-4.855331582180621
,,B2.B002436.3_39_F.1.1,basal cell,CL:0000646,3,basal cell,3_39_F,F,B002436,,,,,,,,,,,Mammary_Gland,Mammary_Gland,7.749461119184195,10.921086091152212
,,B2.B002438.3_38_F.1.1,basal cell,CL:0000646,0,basal cell,3_38_F,F,B002438,,,,,,,,,,,Mammary_Gland,Mammary_Gland,18.135302492726407,-6.745264705806799
,,B20.B000166.3_56_F.1.1,basal cell,CL:0000646,2,basal cell,3_56_F,F,B000166,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-11.547069040616135,8.648262130889027
,,B20.B002309.3_57_F.1.1,basal cell,CL:0000646,0,basal cell,3_57_F,F,B002309,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-2.4224856638333025,-2.13773920023332
,,B20.B002432.3_38_F.1.1,stromal cell,CL:0000499,4,stromal cell,3_38_F,F,B002432,,,,,,,,,,,Mammary_Gland,Mammary_Gland,12.22423926269682,-31.011514042478304
,,B20.B002433.3_38_F.1.1,stromal cell,CL:0000499,6,stromal cell,3_38_F,F,B002433,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-3.1055287583610154,-42.1754625950122
,,B20.B002435.3_39_F.1.1,stromal cell,CL:0000499,4,stromal cell,3_39_F,F,B002435,,,,,,,,,,,Mammary_Gland,Mammary_Gland,5.734383812775548,-38.032482671802406
,,B20.B002436.3_39_F.1.1,stromal cell,CL:0000499,4,stromal cell,3_39_F,F,B002436,,,,,,,,,,,Mammary_Gland,Mammary_Gland,11.574370358394413,-32.62772846270717
,,B20.B002438.3_38_F.1.1,stromal cell,CL:0000499,6,stromal cell,3_38_F,F,B002438,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-2.50619703208279,-35.61104323027685
,,B21.B000166.3_56_F.1.1,stromal cell,CL:0000499,4,stromal cell,3_56_F,F,B000166,,,,,,,,,,,Mammary_Gland,Mammary_Gland,21.82009320607245,-29.600176800801872
,,B21.B002309.3_57_F.1.1,stromal cell,CL:0000499,4,stromal cell,3_57_F,F,B002309,,,,,,,,,,,Mammary_Gland,Mammary_Gland,9.600536174282002,-31.68997357795692
,,B21.B002432.3_38_F.1.1,basal cell,CL:0000646,0,basal cell,3_38_F,F,B002432,,,,,,,,,,,Mammary_Gland,Mammary_Gland,32.13328750956498,-3.316074359112565
,,B21.B002433.3_38_F.1.1,basal cell,CL:0000646,0,basal cell,3_38_F,F,B002433,,,,,,,,,,,Mammary_Gland,Mammary_Gland,1.8606605986516396,-12.03658970793276
,,B21.B002435.3_39_F.1.1,basal cell,CL:0000646,3,basal cell,3_39_F,F,B002435,,,,,,,,,,,Mammary_Gland,Mammary_Gland,5.75038073317691,19.737986561849095
,,B21.B002438.3_38_F.1.1,basal cell,CL:0000646,0,basal cell,3_38_F,F,B002438,,,,,,,,,,,Mammary_Gland,Mammary_Gland,18.40079953672947,-6.337186621453734
,,B22.B000166.3_56_F.1.1,stromal cell,CL:0000499,4,stromal cell,3_56_F,F,B000166,,,,,,,,,,,Mammary_Gland,Mammary_Gland,17.806028425893413,-30.075868159549433
,,B22.B000168.3_57_F.1.1,stromal cell,CL:0000499,4,stromal cell,3_57_F,F,B000168,,,,,,,,,,,Mammary_Gland,Mammary_Gland,19.944461251350397,-23.320045255176172
,,B22.B002309.3_57_F.1.1,stromal cell,CL:0000499,4,stromal cell,3_57_F,F,B002309,,,,,,,,,,,Mammary_Gland,Mammary_Gland,13.23187296804888,-33.93839966410685
,,B22.B002435.3_39_F.1.1,basal cell,CL:0000646,3,basal cell,3_39_F,F,B002435,,,,,,,,,,,Mammary_Gland,Mammary_Gland,5.353049113297642,4.2409499513193865
,,B22.B002436.3_39_F.1.1,basal cell,CL:0000646,3,basal cell,3_39_F,F,B002436,,,,,,,,,,,Mammary_Gland,Mammary_Gland,8.328110963394888,24.575337478353443
,,B3.B000168.3_57_F.1.1,basal cell,CL:0000646,2,basal cell,3_57_F,F,B000168,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-20.140223161240908,-6.067792623148943
,,B3.B002309.3_57_F.1.1,basal cell,CL:0000646,2,basal cell,3_57_F,F,B002309,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-15.343433654606034,-7.280069175182253
,,B3.B002433.3_38_F.1.1,basal cell,CL:0000646,0,basal cell,3_38_F,F,B002433,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-4.3751558046782595,-13.840995927412564
,,B3.B002435.3_39_F.1.1,basal cell,CL:0000646,3,basal cell,3_39_F,F,B002435,,,,,,,,,,,Mammary_Gland,Mammary_Gland,0.2941133849816703,17.856784850562594
,,B4.B000168.3_57_F.1.1,basal cell,CL:0000646,2,basal cell,3_57_F,F,B000168,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-16.711605595571207,6.9041277880706975
,,B4.B002432.3_38_F.1.1,basal cell,CL:0000646,0,basal cell,3_38_F,F,B002432,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-3.6307503402967902,-7.870526701922214
,,B4.B002435.3_39_F.1.1,basal cell,CL:0000646,3,basal cell,3_39_F,F,B002435,,,,,,,,,,,Mammary_Gland,Mammary_Gland,9.590983652013117,20.957968924073484
,,B4.B002436.3_39_F.1.1,basal cell,CL:0000646,2,basal cell,3_39_F,F,B002436,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-18.10016112371029,-5.928595349815923
,,B4.B002438.3_38_F.1.1,basal cell,CL:0000646,0,basal cell,3_38_F,F,B002438,,,,,,,,,,,Mammary_Gland,Mammary_Gland,15.032169142841624,-5.412642286197883
,,B5.B000167.3_56_F.1.1,basal cell,CL:0000646,2,basal cell,3_56_F,F,B000167,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-6.2009987536455675,1.293660779608251
,,B5.B002432.3_38_F.1.1,basal cell,CL:0000646,3,basal cell,3_38_F,F,B002432,,,,,,,,,,,Mammary_Gland,Mammary_Gland,7.840497917264179,22.60379730623657
,,B5.B002433.3_38_F.1.1,basal cell,CL:0000646,0,basal cell,3_38_F,F,B002433,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-3.579038497729272,-10.167521132361932
,,B5.B002436.3_39_F.1.1,basal cell,CL:0000646,3,basal cell,3_39_F,F,B002436,,,,,,,,,,,Mammary_Gland,Mammary_Gland,7.852327133093718,11.33567965766916
,,B5.B002438.3_38_F.1.1,basal cell,CL:0000646,8,basal cell,3_38_F,F,B002438,,,,,,,,,,,Mammary_Gland,Mammary_Gland,24.789575782356,14.104352924003233
,,B6.B000168.3_57_F.1.1,basal cell,CL:0000646,2,basal cell,3_57_F,F,B000168,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-17.769103745555416,9.138067825200539
,,B6.B002432.3_38_F.1.1,basal cell,CL:0000646,0,basal cell,3_38_F,F,B002432,,,,,,,,,,,Mammary_Gland,Mammary_Gland,6.973896704916603,-5.760793106830331
,,B6.B002433.3_38_F.1.1,basal cell,CL:0000646,0,basal cell,3_38_F,F,B002433,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-4.195256465667991,-14.623197004673784
,,B6.B002435.3_39_F.1.1,basal cell,CL:0000646,0,basal cell,3_39_F,F,B002435,,,,,,,,,,,Mammary_Gland,Mammary_Gland,16.311726529314356,-3.833219953641661
,,B6.B002436.3_39_F.1.1,basal cell,CL:0000646,3,basal cell,3_39_F,F,B002436,,,,,,,,,,,Mammary_Gland,Mammary_Gland,6.032172582090203,17.491907058947767
,,B7.B000168.3_57_F.1.1,basal cell,CL:0000646,2,basal cell,3_57_F,F,B000168,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-11.912971896339355,-3.1909236700856582
,,B7.B002309.3_57_F.1.1,basal cell,CL:0000646,2,basal cell,3_57_F,F,B002309,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-7.330503390099873,-0.6905164748310537
,,B7.B002432.3_38_F.1.1,basal cell,CL:0000646,3,basal cell,3_38_F,F,B002432,,,,,,,,,,,Mammary_Gland,Mammary_Gland,11.183151515348325,21.159776017034194
,,B7.B002433.3_38_F.1.1,basal cell,CL:0000646,3,basal cell,3_38_F,F,B002433,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-8.155076350922956,-6.8417932536094845
,,B7.B002435.3_39_F.1.1,basal cell,CL:0000646,0,basal cell,3_39_F,F,B002435,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-5.642677347014401,-15.069826282079193
,,B7.B002438.3_38_F.1.1,basal cell,CL:0000646,0,basal cell,3_38_F,F,B002438,,,,,,,,,,,Mammary_Gland,Mammary_Gland,9.348685853194413,-8.927098814348389
,,B8.B000167.3_56_F.1.1,basal cell,CL:0000646,2,basal cell,3_56_F,F,B000167,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-20.34888379855337,8.067992010378411
,,B8.B002432.3_38_F.1.1,basal cell,CL:0000646,0,basal cell,3_38_F,F,B002432,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-2.7470671446807504,-12.96910477390229
,,B8.B002433.3_38_F.1.1,basal cell,CL:0000646,0,basal cell,3_38_F,F,B002433,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-2.4745905838977564,-13.391673919361956
,,B8.B002436.3_39_F.1.1,basal cell,CL:0000646,0,basal cell,3_39_F,F,B002436,,,,,,,,,,,Mammary_Gland,Mammary_Gland,3.3106580947261457,-11.369915952614374
,,B9.B002309.3_57_F.1.1,basal cell,CL:0000646,2,basal cell,3_57_F,F,B002309,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-14.541688281063584,9.099553768795449
,,B9.B002432.3_38_F.1.1,basal cell,CL:0000646,0,basal cell,3_38_F,F,B002432,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-10.854126442306102,-10.245104286175039
,,B9.B002433.3_38_F.1.1,basal cell,CL:0000646,3,basal cell,3_38_F,F,B002433,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-9.362410720146778,-8.171592095168805
,,C1.B000168.3_57_F.1.1,basal cell,CL:0000646,2,basal cell,3_57_F,F,B000168,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-18.848249486558107,3.467111230862693
,,C1.B002432.3_38_F.1.1,basal cell,CL:0000646,0,basal cell,3_38_F,F,B002432,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-3.14621202038182,-8.486143444264798
,,C1.B002433.3_38_F.1.1,basal cell,CL:0000646,0,basal cell,3_38_F,F,B002433,,,,,,,,,,,Mammary_Gland,Mammary_Gland,7.595606223476263,-3.4519911060412176
,,C1.B002435.3_39_F.1.1,basal cell,CL:0000646,3,basal cell,3_39_F,F,B002435,,,,,,,,,,,Mammary_Gland,Mammary_Gland,7.290280419883903,12.578415071957199
,,C1.B002438.3_38_F.1.1,basal cell,CL:0000646,0,basal cell,3_38_F,F,B002438,,,,,,,,,,,Mammary_Gland,Mammary_Gland,16.796479011944676,-5.570456795181691
,,C10.B000166.3_56_F.1.1,basal cell,CL:0000646,2,basal cell,3_56_F,F,B000166,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-17.446557668884438,7.660003801596837
,,C10.B000167.3_56_F.1.1,basal cell,CL:0000646,2,basal cell,3_56_F,F,B000167,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-9.358751872105554,10.264068037763053
,,C10.B000168.3_57_F.1.1,basal cell,CL:0000646,2,basal cell,3_57_F,F,B000168,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-21.907853633841057,-4.610258054476575
,,C10.B002309.3_57_F.1.1,basal cell,CL:0000646,2,basal cell,3_57_F,F,B002309,,,,,,,,,,,Mammary_Gland,Mammary_Gland,-9.970084218238787,-3.6063494451415696
,,C10.B002433.3_38_F.1.1,basal cell,CL:0000646,3,basal cell,3_38_F,F,B002433,,,,,,,,,,,Mammary_Gland,Mammary_Gland,7.477513694590616,22.791800126576327
