1_emb1,1_emb2,2_emb1,2_emb2,3_emb1,3_emb2,4_emb1,4_emb2,5_emb1,5_emb2,ID
-15.69037784980585,-19.2147710173679,-1.1989246678139458,7.5398604548138355,-0.007735099410497078,0.0025851573298538042,5.246615886688232,-30.432348251342773,1.0202686786651611,-7.506568431854248,490
-15.627945103168189,-22.01169570914442,-1.2322722744728813,7.543613640086052,-0.009600381223180634,0.0023831039197671575,0.7431589961051941,-33.20158004760742,-0.42373040318489075,-8.810954093933105,491
4.66330645178045,-10.956162238406547,-5.2036062550331845,-0.3014392429429316,-0.011747790561628833,-0.012328068872112057,-5.9968647956848145,-9.250685691833496,-7.3937201499938965,-4.029613018035889,492
3.9041835643533713,-12.565390346889991,-5.732713825681378,-0.7893558466273569,-0.007584041513876733,-0.015643065172785114,-7.7148637771606445,-7.633941173553467,-6.1620025634765625,-4.828383922576904,493
2.9386174129314933,-11.703810992440415,-5.091200001218487,-0.34636276452124354,-0.005877937450535081,-0.016348902156315567,-5.956837177276611,-5.816593647003174,-6.440881729125977,-4.377732276916504,494
2.846097121453785,3.37882288351028,-0.1992278766419182,6.634780136362908,0.002143351915228188,-0.015563033277849097,-0.25745925307273865,9.694438934326172,-0.5340482592582703,3.525160551071167,495
-14.86278114527667,-10.361049926452754,-0.9686209630753289,5.7286488688153,-0.005717327395492069,-0.0065618554829580305,15.747922897338867,-14.604910850524902,-0.12163875252008438,-1.4645541906356812,496
-17.633973807488836,-10.909075648142155,-0.8849614482905159,5.513639179484246,-0.007267871889559727,-0.0023349045845265258,18.091838836669922,-14.421111106872559,0.41694700717926025,-1.4297436475753784,497
-18.30692810547069,-10.696962731479257,-0.7855833020593415,5.359732834116814,-0.007898409112057777,-0.0011347487871294882,18.749492645263672,-14.6865816116333,1.0462003946304321,-1.1473959684371948,498
-17.983820912930902,-11.003281089097221,-0.8499213826443444,5.464865413920281,-0.007507088239753265,-8.852764709475855e-4,18.573225021362305,-14.72650146484375,0.523950457572937,-1.3037190437316895,499
-17.62937244533692,-12.537621710848764,-1.1628227305199395,5.957214561716912,-0.0071975150599741695,-9.07821846211275e-5,18.010103225708008,-16.32788848876953,0.46182870864868164,-1.633161187171936,500
-18.029349676973883,-12.452266706125377,-1.151552028634716,5.92213842035949,-0.0074131732995957045,9.323826462930401e-4,18.76496124267578,-16.918907165527344,0.5799363851547241,-1.6102757453918457,501
-17.795564676509265,-12.46732129442805,-1.1851908039833794,5.947561947123406,-0.007051716008587151,-2.46815426626678e-4,18.12548828125,-16.791170120239258,0.5340683460235596,-1.6579627990722656,502
11.594130378725511,-13.676678627415582,-6.367488510587384,-2.486033948643806,-0.015137291865371185,-0.00990930065207652,-12.462894439697266,-9.264107704162598,-8.157707214355469,-4.912513256072998,503
10.437434942161987,-11.625860955986468,-6.404681332090069,-2.4533078992205883,-0.00574251024049644,-0.015246200126203584,-8.903273582458496,-5.422849178314209,-7.505344867706299,-5.033251762390137,504
5.478058914285426,-0.34791840936709534,-1.3265991878296624,0.45095309378325704,3.5879820865679206e-4,-0.015274773908940286,-3.74499773979187,7.579505920410156,-1.6237212419509888,2.2537293434143066,505
3.9188155851755133,0.15350366308557767,-1.7380513024117241,1.6404742872875906,0.0010791774082473202,-0.013624447801584864,2.96227765083313,6.5411882400512695,-1.3290983438491821,1.3457615375518799,506
-15.82701150697849,-11.80748162671217,-1.9319146942879448,2.186202493922112,-0.00396702626906146,-0.006537852329905334,13.668347358703613,-11.344889640808105,-1.1710797548294067,-0.9853340983390808,507
-16.446937775076734,-11.624001581267112,-1.8861005377556572,2.306966034190056,-0.005047049306412135,-0.005800476662059663,15.573760986328125,-11.420392990112305,-0.8298502564430237,-1.1954174041748047,508
-16.25812532385897,-11.57711920051918,-1.8849554133202324,2.319900242106316,-0.004652917322779246,-0.006133916779841529,16.134017944335938,-11.274433135986328,-0.8611968755722046,-1.0925920009613037,509
-17.094510193890507,-11.66541137050779,-1.8399635624672661,2.3851427710217212,-0.005695857846220432,-0.004559771381960006,16.409929275512695,-12.085911750793457,-0.38704782724380493,-1.3106496334075928,510
-17.409545089432477,-11.206590630915741,-1.6000329923416863,2.6534421122235035,-0.00556941221317969,-0.004935236993426802,18.19810676574707,-13.047410011291504,0.06038539856672287,-1.2999520301818848,511
-16.3345266550294,-3.4839023597460796,1.46620570900185,6.25912400843322,-0.007978008694477253,-0.009510813143636325,9.0514554977417,-15.383169174194336,-9.893465995788574,-0.8395063877105713,512
-15.83866411956605,-2.001765189126953,1.4937874007437935,6.220547882334587,-0.008755991636373197,-0.008963649120907219,8.355533599853516,-16.05035972595215,-9.973289489746094,-0.8796601891517639,513
-1.4229800189047928,2.311259371860685,-2.2632002901818047,-0.1565817916232371,-0.00208539492590887,-0.01718095688457167,-0.6913612484931946,0.4068026542663574,-2.0966415405273438,1.9598684310913086,514
-1.3241005903832197,2.2875747353488913,-2.2803595137383232,-0.19314828751862284,-0.0021748213680069873,-0.017154880067297804,-1.7147969007492065,6.174014091491699,-1.735164761543274,2.4547359943389893,515
-1.7464908170353968,2.2168039035597875,-2.3085433316017876,-0.18468782542526957,-0.002774520656163462,-0.01720745332996393,-0.7889881730079651,1.0005162954330444,-2.1406667232513428,2.0648040771484375,516
-1.6611364550703915,2.241119810429448,-2.280313975789715,-0.17171353338539835,-0.002545283071446527,-0.017170603886657664,-0.9421536922454834,2.281552791595459,-2.0176475048065186,2.1767940521240234,517
7.452703994865377,-6.036537352715941,-5.588147766568829,-1.750058206303718,-0.006156783033367707,-0.014971010564741713,-5.474124431610107,0.8115491271018982,-6.260379314422607,-5.891528129577637,518
7.657531177258268,-6.158931765892912,-5.610896713712384,-1.749905379994514,-0.006510429364255979,-0.014741480880641932,-5.783496856689453,2.0940260887145996,-6.149105548858643,-6.131786823272705,519
7.956879710603088,-6.5064172786598435,-5.71645940063255,-1.8216094100314402,-0.007811826250206119,-0.0145234607850665,-8.998658180236816,-2.204502820968628,-6.197072505950928,-6.209178924560547,520
7.385741912819368,-11.139553126210506,-5.679467804410626,-1.6283923709231638,-0.011339881725558745,-0.012592577085553832,-9.332643508911133,-6.5719146728515625,-7.441389083862305,-5.763760089874268,521
7.402145362034027,-11.024594770950596,-5.7905765843178525,-1.693482073529365,-0.011650573239777279,-0.012666473593163112,-11.268736839294434,-6.8791961669921875,-7.275351047515869,-6.172745227813721,522
10.241978202978583,-6.969723394483364,-4.848573334195782,-3.49963048337281,-0.00909533856543039,-0.013912334920415017,-10.495261192321777,-2.168381690979004,-6.022924423217773,-7.062935829162598,523
18.430809136246186,-14.482818201240832,-4.8843265843178525,-3.8397779786425854,-0.018626294535963466,-0.008039132492077165,-20.88744354248047,-14.636931419372559,-6.6092448234558105,-8.931452751159668,524
19.393108542756778,-15.09620450182279,-5.011305935361554,-3.8308580243426587,-0.020311641057796724,-0.006412962753196853,-22.776233673095703,-16.752927780151367,-6.861087799072266,-9.14315128326416,525
10.06131654945325,-13.296027130481896,-6.325428612210919,-3.7050338113147046,-0.01544350407114579,-0.009429842611465355,-21.478389739990234,-7.587710857391357,-8.731526374816895,-6.919234275817871,526
10.016727854404348,-12.969407330660077,-6.356790192105938,-3.0359690511065747,-0.013676046162360178,-0.01080990747100746,-15.784971237182617,-6.891723155975342,-8.36585807800293,-6.624526500701904,527
9.657990082173026,-12.692766534447777,-6.309005863645245,-2.8700309121447827,-0.012297791944751238,-0.01186353871272537,-13.283878326416016,-6.790338039398193,-7.72046422958374,-6.2274932861328125,528
9.584511580904534,-12.94955002007435,-6.252506382444073,-3.0013258778888012,-0.012774367628464543,-0.011518450254854647,-15.933008193969727,-7.19551944732666,-7.978654861450195,-6.645725727081299,529
11.247435573512789,-6.643501759702739,-4.844017155149151,-3.697475942357185,-0.00981954445327307,-0.013737170315842928,-15.612090110778809,-9.4249849319458,-6.069778919219971,-8.179525375366211,530
17.926920051555104,-14.432228043670081,-4.891585953214337,-3.903995546086433,-0.01676309146289278,-0.008904108469013853,-19.243085861206055,-13.250359535217285,-6.52976655960083,-8.587153434753418,531
11.05684557625786,-6.738026065248511,-4.8079410862709775,-3.593969854100349,-0.010392298276955364,-0.01338815903461493,-15.734224319458008,-10.098919868469238,-6.014176368713379,-7.99212121963501,532
10.17652329604757,-12.904358188013127,-6.385042316892315,-3.0282318913775708,-0.013311784172901667,-0.010928142509729934,-16.49532699584961,-6.406444072723389,-8.286269187927246,-6.473587989807129,533
16.19501316463134,-15.081774814454404,-5.428379185178448,-4.388661416752937,-0.01967951747522514,-0.006003481494426007,-22.42949676513672,-13.529488563537598,-7.634235858917236,-8.577775955200195,534
16.186490318802555,-15.076678780029376,-5.359285480954815,-4.274663480504158,-0.018824546156718698,-0.006881675571613911,-21.823444366455078,-13.007927894592285,-7.598869323730469,-8.601700782775879,535
9.184865754160255,-14.599391591387866,-6.211969978788067,-4.134999784215095,-0.017402852693924973,-0.008088429053743898,-20.74655532836914,-10.228076934814453,-8.626901626586914,-7.609926700592041,536
8.163227631751456,-13.862591117928002,-6.405388958432843,-3.2485819184619213,-0.014791393985493784,-0.010121183866587138,-18.54564666748047,-9.801657676696777,-8.259416580200195,-6.904961109161377,537
7.998009789887786,-13.197146350990554,-6.368471748807599,-2.9870393597918774,-0.01160585224992097,-0.012282431712511435,-12.5018892288208,-6.333350658416748,-7.7307047843933105,-6.146461009979248,538
10.943416658605054,-6.258580272124685,-4.818962223508526,-3.602998288853767,-0.008123699804587652,-0.014619284920162824,-12.539782524108887,-4.761155605316162,-5.907135486602783,-7.8585896492004395,539
11.561699503025824,-6.189102520818542,-4.940061695554425,-3.9456131779986645,-0.012044673446663098,-0.012045727078659772,-16.243070602416992,-11.025712013244629,-6.012918472290039,-8.431300163269043,540
8.359459554684179,-14.920965295600036,-6.0023452114846005,-4.838682922108772,-0.016728479248205128,-0.00888900890654539,-19.42717170715332,-10.185441970825195,-8.469128608703613,-7.309792995452881,541
8.22060287088988,-15.064020253356503,-5.930603153684308,-4.919094356282356,-0.01646777412014692,-0.009213137905787684,-19.510461807250977,-10.39571762084961,-8.571125030517578,-7.311281204223633,542
7.997346333952094,-15.438577767152688,-5.390234119870831,-4.734974654896858,-0.015934139386851207,-0.009922190683580762,-19.47977638244629,-11.04931640625,-8.42577075958252,-7.596765518188477,543
7.925707641274486,-14.845220256778502,-5.880872852780987,-4.955519946797493,-0.015735590362268646,-0.009784846158345564,-19.319955825805664,-10.389907836914062,-8.410125732421875,-7.343868732452393,544
7.985749582547339,-14.868076963508747,-5.921960957029034,-4.944188388569954,-0.01571333745269831,-0.00979423956806752,-19.218103408813477,-10.384026527404785,-8.520660400390625,-7.34569787979126,545
7.895165467696109,-15.010624563750355,-5.880519993283917,-4.9917862737017895,-0.016076473896321657,-0.009622853381339063,-19.103221893310547,-10.732206344604492,-8.496075630187988,-7.505878448486328,546
7.843015556524572,-15.002681134537935,-5.880955822446515,-4.985756190999153,-0.015967093276721717,-0.009751244606616348,-19.2429256439209,-10.6885347366333,-8.46496295928955,-7.388741493225098,547
-9.325671545987332,-2.6370382698973676,-3.4951139759804497,-0.06677091358483073,-0.0038466718123382707,-0.015220677064693818,1.0690810680389404,-0.27333155274391174,-2.7309999465942383,1.9849358797073364,548
-9.419286664229528,-2.8107656383283617,-3.3332859349037895,0.061034349219200645,-0.002128035101549334,-0.015687084117798556,0.7265483736991882,4.114396095275879,-2.0111029148101807,2.269479990005493,549
1.465363758792162,5.527515768389865,-3.6826187443520317,-0.06331390379250285,0.0013801379753159283,-0.015683134318898423,-0.4916593134403229,14.236271858215332,-0.972312867641449,3.814378261566162,550
-9.143072804706993,-18.837519730463953,-3.431576855161358,2.509860245005486,0.002859227338755557,-0.013016438135899977,0.7334126234054565,3.786044120788574,-0.743575394153595,-6.146635055541992,551
-9.013185095307351,-19.178045759297124,-9.385676510312726,-0.7951915883857035,0.0021519795920025664,-0.012989282853363555,-0.06879352033138275,3.229330539703369,-0.9667312502861023,-6.332780361175537,552
-9.110172199022593,-19.14135267453715,-9.479719288327862,-0.7756320559817576,0.0022668611583299965,-0.01248282017213883,0.5633325576782227,2.4766275882720947,-0.942488431930542,-6.283637046813965,553
-9.091354764845603,-19.747466522837207,-9.491392261960675,-0.879342886193397,0.002365652398444521,-0.012245275458059986,-0.32280540466308594,1.433325171470642,-0.7436996102333069,-6.586735248565674,554
-9.15557776652461,-19.164588899061098,-1.282280571439434,7.479242054240105,0.002327247508153206,-0.012394703975425794,0.937526524066925,2.435006618499756,-0.8006762862205505,-6.290002822875977,555
-9.110038978241581,-19.586781891518488,-9.481520779111554,-0.8714312636691355,0.0023175746197006655,-0.012330339654318161,-0.003141026943922043,2.426208972930908,-0.8058374524116516,-6.5541863441467285,556
-9.154742147058904,-19.50385173257939,-9.472222454526593,-0.8270988488036417,0.002364704510860154,-0.012315849741507786,0.29593944549560547,2.210857629776001,-0.7654317021369934,-6.377981662750244,557
-10.029087476518555,-1.6346542293741526,-3.6240621876503716,-0.20996152101338145,-0.0065989346543047795,-0.013524714597752861,1.777750849723816,-8.796427726745605,-7.604278087615967,-1.9704207181930542,558
-10.173672474854165,-2.0857083623725767,-3.489254839399029,-0.06315079568207499,-0.005855376979075283,-0.014126539427458814,3.960209846496582,-8.49168586730957,-7.67237663269043,-1.5890635251998901,559
-11.04361702882348,-2.162967827009528,-3.555060751416851,-0.03331804512322184,-0.006834966501813506,-0.012862992222069427,4.8783793449401855,-10.576906204223633,-7.853749752044678,-1.41265869140625,560
-11.922625384567155,-3.1306285277438657,-3.4264680218483696,0.11325660111129049,-0.006453216211822786,-0.012685153674980963,5.46170711517334,-9.533273696899414,-8.207232475280762,-1.167458176612854,561
-13.85600133461862,-7.86763029945452,-0.759648248233963,5.22126361490905,-0.0031958470900148818,-0.012031119504714848,11.995558738708496,-8.204893112182617,-0.6191598773002625,-0.4204331934452057,562
-13.685765160029984,-10.125393455355173,-1.1301643323685417,5.970519272105095,-0.004305061467210097,-0.008141946591289646,13.441634178161621,-11.329660415649414,-0.49536624550819397,-1.1681042909622192,563
-13.740231547412565,-10.83283959790867,-1.2109288644577751,6.156765190379021,-0.004408997696277228,-0.006615106128436613,15.097358703613281,-15.073596000671387,-0.043675754219293594,-2.085527181625366,564
-13.957416910012093,-10.806288778906843,-1.2545237016464958,6.129022327677605,-0.004640734969041548,-0.006461724325683435,15.33339786529541,-15.390134811401367,-0.08345060050487518,-1.8408501148223877,565
-14.847108391417036,-14.686856607672578,-9.225966579892804,-0.12023210762322184,-0.0055584813275587055,-0.0051711444087322355,13.959368705749512,-17.01682472229004,0.004899728111922741,-2.5206351280212402,566
-14.693166985799884,-11.141244656909452,-1.219085879304577,6.08315965296447,-0.005494469342820325,-0.005810869629906713,15.960597038269043,-15.960118293762207,0.06463222205638885,-1.9011842012405396,567
-13.729211017915741,-10.81153932551453,-1.2505363893296013,6.115048614756462,-0.0042272810006815514,-0.00704156273681946,14.779997825622559,-14.999761581420898,-0.11498803645372391,-1.8817307949066162,568
-8.979885164399999,-1.4818534684358116,-3.787979729154278,-0.30310651896775004,-0.006656997977453032,-0.014312199213355296,0.24328330159187317,-7.189163684844971,-7.294682025909424,-2.383319139480591,569
-9.956798177060838,-1.708538160516331,-3.5880976986672173,-0.15423107384026286,-0.0066647728914054905,-0.013703013360431148,2.6716363430023193,-8.796721458435059,-7.605114936828613,-1.8457107543945312,570
-10.717181071611165,-2.266585535517085,-3.4578183960701714,-0.010399284346702065,-0.006661505236232535,-0.013159023046655734,4.866456508636475,-9.820823669433594,-7.862419605255127,-1.412288784980774,571
-11.757106929963582,-3.312889999125306,-3.203607923963238,0.19095441462218526,-0.006517177775124449,-0.012500429848292336,6.424810409545898,-9.815924644470215,-8.009865760803223,-1.040216326713562,572
-12.089570448907656,-3.754551861307394,-2.7660719227577935,0.4976691281956411,-0.006065622363221347,-0.01211933925839254,9.537845611572266,-9.021082878112793,-7.975274085998535,-0.6699551343917847,573
-14.841197250059695,-7.684097924301331,-2.652936465718914,0.6060120737713552,-0.006048411024007844,-0.011194837556862144,12.0016450881958,-9.277865409851074,-0.5972649455070496,-0.3885328769683838,574
-15.496020907449052,-8.862365074557605,-0.7839430120374451,5.242000786082146,-0.006084544097089047,-0.009675091650459345,15.942545890808105,-11.860223770141602,-0.2527305483818054,-0.7423366904258728,575
-14.688513642948184,-9.191371068935808,-0.7735874724175225,5.348932472483513,-0.005489084385709265,-0.008934675019610101,14.513618469238281,-11.385202407836914,-0.33504965901374817,-0.8379101753234863,576
-14.787778283438868,-10.923070178256003,-1.1863002252365837,5.942986694590447,-0.005702222830635299,-0.005528468748450187,15.75648307800293,-15.022684097290039,-0.017472978681325912,-1.7971781492233276,577
-14.74926739206098,-11.166618949002794,-1.2018777203346978,5.970029560343621,-0.005744094513292995,-0.005025953708645389,15.471110343933105,-16.086015701293945,-0.0029249817598611116,-1.892850399017334,578
5.976937202281969,-11.316274416083383,-6.423631794431378,-2.545192989094856,-0.007204760412549043,-0.015140233541592685,-9.672172546386719,-6.549489974975586,-7.2358622550964355,-5.378022193908691,579
6.299603097970701,-9.159923931313102,-6.268849022367169,-2.373379024251106,-0.006476172675290615,-0.015123751190797842,-7.9756646156311035,-3.303438425064087,-6.9379143714904785,-5.500735282897949,580
6.749124668831796,-3.4019783793478973,-2.845926172712017,0.12867781283080343,-0.002712476450432614,-0.015819551928525973,-1.1401689052581787,4.858182907104492,-2.3591160774230957,2.1097631454467773,581
3.8025925537228895,2.7641516455517294,-2.5331150364662895,0.6544408476513601,-7.183754774419375e-4,-0.01572052796068471,0.17739345133304596,7.279702663421631,-1.9305387735366821,2.2682008743286133,582
-11.299054991833259,-4.7690021927432165,-2.57672060249107,0.7104252255123831,-0.005659664559558107,-0.012282653885499864,9.658978462219238,-8.023992538452148,-1.1346206665039062,0.7376059293746948,583
-14.756365204078843,-8.103437102282982,-1.6255521845604668,2.5591704523724292,-0.005962989822251121,-0.010494300553204047,12.932775497436523,-9.175220489501953,-0.5368416905403137,-0.1403372436761856,584
-15.1787749909148,-8.665244292853165,-1.539515144803692,2.818106857554314,-0.006020202603228037,-0.009330862019305828,14.891045570373535,-10.052547454833984,-0.3561391234397888,-0.44517284631729126,585
-15.492188724025933,-9.605438399230202,-1.426447219827343,2.9139923727673267,-0.005754685417049009,-0.00851596531328346,15.914946556091309,-11.26911449432373,-0.2839450240135193,-0.6921908259391785,586
-14.621591094986266,-8.85982689327971,-1.4444921684052239,2.92413660647094,-0.005427676060880918,-0.009954943758730737,13.79928207397461,-8.807745933532715,-0.6462496519088745,-0.2649424970149994,587
-1.9376449604188843,-13.354855674761374,8.18042837860329,5.911415783182976,-0.016222988731521795,-8.648520285742256e-5,37.1172981262207,-28.486101150512695,10.843716621398926,-16.883228302001953,588
-15.6493286487773,10.123247630006997,8.210723750612567,5.960131851450798,-0.014937928915191285,-0.002951068198723358,52.808799743652344,-6.6277756690979,14.121662139892578,-14.297745704650879,589
-0.6401172699074812,-16.222725551081286,1.5773008990500679,-5.053837093098762,-0.015283086540255399,0.00428984320934846,34.88761901855469,-30.064441680908203,10.705777168273926,-16.9560604095459,590
0.19070324727708995,-16.354409900436096,1.651651256105732,-4.9903567159014965,-0.014994974698494763,0.0019695040278809558,33.38611602783203,-30.332792282104492,10.661185264587402,-16.91404151916504,591
0.009717485985605477,-15.973906383419228,1.5313731360648384,-5.148412498219612,-0.015128005359028057,0.0017549992296410995,33.25057601928711,-30.060649871826172,10.629254341125488,-16.989803314208984,592
-4.544468494834633,-10.407576945854014,5.6790302920554385,7.240041462199089,-0.012219556556261012,-0.004979362142211342,47.889076232910156,-21.28801727294922,11.840907096862793,-15.931424140930176,593
-4.457392742234151,-10.47195814621581,5.678454272768329,7.251095978037712,-0.011784478049917236,-0.006176380308783754,47.97475814819336,-21.045812606811523,11.950587272644043,-15.799555778503418,594
-4.126486412473805,-10.834998473894334,5.650847308657001,7.239545551554558,-0.01012216051398992,-0.010827770920543895,42.51162338256836,-22.04281234741211,11.906881332397461,-15.79871654510498,595
-3.521658738479306,-11.228287504230694,5.696539752504657,7.234512535349724,-0.008268982626526398,-0.014426699952915484,34.797237396240234,-22.40668296813965,11.851970672607422,-15.791415214538574,596
-5.46278251326699,-9.000012974266095,5.9493831324790225,7.237730709330437,-0.014030817398928279,-0.0011783949879561701,51.702476501464844,-17.954721450805664,12.173069953918457,-15.638916969299316,597
-5.047758143927688,-9.078417536141782,5.942181460878681,7.228095737711785,-0.013200054953984287,-0.0025196950167289895,49.679080963134766,-19.09769630432129,12.08713150024414,-15.697260856628418,598
-5.071665355285495,-9.056177758331843,5.927824847719501,7.225901809946892,-0.013305811097983011,-0.0022533594719467247,50.66487503051758,-18.08790397644043,12.088614463806152,-15.698498725891113,599
-5.004498558966265,-9.027979860380137,5.971182696840595,7.227543083445427,-0.013214766479828144,-0.002603110455751281,48.594940185546875,-18.255783081054688,12.100650787353516,-15.671075820922852,600
-5.213162290150523,-8.819098994687314,6.021548144838642,7.2220832979840015,-0.013492843715994489,-0.001872780988052336,50.67579650878906,-18.61417007446289,12.123703956604004,-15.67241382598877,601
-4.873339288058533,-7.33899524625946,6.106723659059833,7.21840831400573,-0.011043015443890563,-0.009273528257573207,47.483924865722656,-12.314096450805664,12.153401374816895,-15.628068923950195,602
-6.0890460052275825,-8.43186192546942,6.175495498201679,7.232958999888298,-0.01530715807179378,4.17452934175742e-4,52.486053466796875,-16.96894645690918,12.184094429016113,-15.642166137695312,603
-5.936120893190343,-8.268471751463334,6.25197493316872,7.187630382792351,-0.015384941957290982,5.148211453831889e-4,52.808494567871094,-16.43663215637207,12.319761276245117,-15.528470993041992,604
-5.9928582554027505,-8.270605378090748,6.216932170412372,7.223430362955925,-0.015482259314668439,6.068960313019521e-4,53.48689270019531,-15.834394454956055,12.340352058410645,-15.517996788024902,605
-5.460192080315045,-8.197389908108077,6.164607875368427,7.22063752772033,-0.013773531420451268,-0.001984321052675564,52.4924430847168,-15.28024959564209,12.310410499572754,-15.524284362792969,606
-5.903664563118047,-8.194689111047264,6.212586753389667,7.221550670878289,-0.015355421083908615,3.34905442535885e-4,52.50065994262695,-16.518648147583008,12.257792472839355,-15.573409080505371,607
-5.845467878241538,-7.863541181897188,6.27355467560036,7.226442066447136,-0.015188696210905427,-4.917171802025918e-5,52.90744400024414,-14.457372665405273,12.392333030700684,-15.475661277770996,608
-5.668862500804759,-6.925757396693787,6.4505356478903995,7.236456600443718,-0.013768774105496207,-0.0036698153275902057,52.831153869628906,-12.307991981506348,12.590065956115723,-15.332797050476074,609
-6.037211824426932,-7.531211881710713,6.604503028414081,7.240743366495964,-0.0155090020447469,4.226379246524089e-5,53.578582763671875,-14.776361465454102,12.47009563446045,-15.419361114501953,610
-6.138766617451011,-7.316974892296824,6.649648540041278,7.237956730143425,-0.015513005634132326,-3.311117052500933e-4,54.20244216918945,-13.50657844543457,12.696757316589355,-15.257916450500488,611
-6.025054627909686,-7.2018017695704835,6.636432044527362,7.23623582483947,-0.015210492255810068,-8.353965743094317e-4,53.51712417602539,-14.517119407653809,12.5276517868042,-15.37213134765625,612
-5.921786849681755,-6.736631107165615,6.649865500948261,7.236824718729851,-0.014896924527954613,-0.0016645992384052338,53.850730895996094,-12.422528266906738,12.761396408081055,-15.209824562072754,613
-5.924807018106137,-6.653691290313194,6.694993846437763,7.238879410044548,-0.014791473268570455,-0.0018751184210982232,54.8624267578125,-11.682088851928711,12.937299728393555,-15.092679977416992,614
-10.95307951302201,7.058061029514876,7.062383525392841,7.214804378764031,-0.01517650118002174,-0.0012772831460572186,55.05237579345703,-11.892431259155273,12.938512802124023,-15.086776733398438,615
-11.02334838797226,7.123605061703781,7.099179618379901,7.2109486735028,-0.015128293163582256,-0.0015027111941493113,56.75210952758789,-9.717395782470703,13.025594711303711,-15.027458190917969,616
-11.445999819333972,8.21405924637519,7.21800219299538,7.189076153056023,-0.011389084959473715,-0.007396251386964125,55.57569885253906,-9.0838470458984375,13.366698265075684,-14.79037857055664,617
-11.317787755813368,7.301377987813402,7.2123178172324405,7.198685852305291,-0.015545875387482463,-0.0012756233214699247,56.80605697631836,-9.0606231689453125,13.165435791015625,-14.933448791503906,618
-11.335920151348114,7.280801224405349,7.302073829195331,7.149167743937371,-0.0155864579979224,-0.0012819969534123648,56.771644592285156,-9.056418418884277,13.186888694763184,-14.917139053344727,619
-11.7525909816374,7.537625007661093,7.328782908937763,7.167264190928337,-0.015373004553809744,-0.0018080697326875311,56.9715461730957,-8.774715423583984,13.539298057556152,-14.67528247833252,620
-11.652132103797836,7.455590311279026,7.372997157594989,7.120181766764519,-0.015580993113402952,-0.0014339506498957288,57.600250244140625,-8.840147018432617,13.456298828125,-14.73165512084961,621
-12.061068776821937,8.026494463763276,7.464094035646747,7.0925666964215015,-0.013831844733115734,-0.00430526256157534,57.080223083496094,-7.90913724899292,13.662775039672852,-14.59205150604248,622
-11.894187557942443,7.577760537274891,7.400417201540302,7.120725361124871,-0.015145709135594085,-0.002180182123676078,57.33568572998047,-7.943121910095215,13.523029327392578,-14.688620567321777,623
-12.353454539827904,7.84033794343333,7.583567492983173,7.01705333353698,-0.014484926789691259,-0.0032485213075984726,57.263206481933594,-7.823653697967529,13.78352165222168,-14.511603355407715,624
-12.417188764438237,8.220862291904227,7.596885554811786,7.001805988566277,-0.013223374547558678,-0.005031977291857052,57.46146011352539,-6.842241287231445,13.871735572814941,-14.4456787109375,625
-12.712175550681126,9.394762296171585,7.716765277407001,6.886219707743523,-0.010315822857668279,-0.007817902758190928,54.367034912109375,-4.470683574676514,13.968635559082031,-14.371758460998535,626
-12.608307676983364,7.8846310888268265,7.619797580263446,7.000364032999871,-0.014095906504281528,-0.004093188421760551,58.45230484008789,-6.216090679168701,13.810880661010742,-14.490397453308105,627
-12.873166091903194,8.18089338816682,7.704474322817157,6.945278373972771,-0.013617390213455562,-0.004619155177501305,57.401058197021484,-5.36919641494751,13.899351119995117,-14.433856010437012,628
-13.450798098928143,8.110481624613302,7.825811259767841,6.8008820688885425,-0.013833850036526268,-0.004506159049595799,57.37574005126953,-4.4653215408325195,13.910501480102539,-14.428934097290039,629
-12.946080955434008,7.947576561433564,7.710184924623798,6.923441139475701,-0.013994284452795432,-0.004720557526243581,57.903812408447266,-5.309601783752441,13.845293998718262,-14.468056678771973,630
-13.409841967553389,8.572918939964802,7.854700915834735,6.7466265833538746,-0.012580110877504892,-0.005522776592487778,56.84827423095703,-4.457677364349365,14.019959449768066,-14.346223831176758,631
-13.491681959998779,8.739767631980808,7.904323451540302,6.682812896983025,-0.011645928419335653,-0.006296351383192373,57.04508590698242,-5.366892337799072,14.063031196594238,-14.317115783691406,632
-13.127880326019994,8.098985451461497,7.761023395082782,6.874078480021355,-0.013827469099153255,-0.004798423746176625,58.07656478881836,-5.138994216918945,13.934679985046387,-14.407304763793945,633
-13.091354263189347,8.378699261263328,7.76752554657204,6.865435329691765,-0.013165188718927131,-0.00504377426022681,57.8033332824707,-5.21446418762207,13.960638999938965,-14.385350227355957,634
-13.131590823906889,9.341347544779032,7.910796039125751,6.710043159739373,-0.010274790902406308,-0.007636949833598558,55.3724365234375,-4.550894737243652,14.1025390625,-14.281144142150879,635
-12.868175212286888,9.870578234636747,7.937146060488056,6.63122102381408,-0.008481968975273578,-0.009495728423901277,53.04624938964844,-4.030065536499023,-4.8992838859558105,-5.7543182373046875,636
-14.478788233569434,8.298619976139673,8.028201930544208,6.566918579356072,-0.015305088584269051,-0.0019495505263353971,57.76837158203125,-3.4373929500579834,14.167219161987305,-14.248128890991211,637
-14.450545281705896,8.449383410800388,8.04263769867165,6.535690990702507,-0.01505550716136824,-0.0022435129854626356,57.53083801269531,-3.627232789993286,14.136171340942383,-14.266311645507812,638
